user_id,movie_id,rating,timestamp
38,13,5,2024-10-03 20:45:46
82,111,3,2025-04-30 19:15:55
310,260,2,2025-09-23 17:37:38
86,24,5,2025-02-24 22:17:01
211,49,4,2024-01-18 04:12:11
81,284,1,2025-12-27 15:19:01
143,5,4,2025-06-27 03:14:14
539,297,3,2024-09-24 13:09:59
292,237,3,2025-01-21 04:57:44
480,4,5,2024-09-14 15:58:50
94,277,2,2024-02-22 19:24:55
288,39,1,2025-12-22 19:11:40
103,24,3,2025-03-03 16:53:25
89,201,5,2025-10-07 00:48:34
370,170,3,2024-03-27 08:07:04
146,46,3,2025-07-31 00:45:34
409,109,3,2024-02-14 11:03:34
300,125,1,2025-08-22 09:33:56
266,104,6,2025-02-05 10:11:06
447,146,3,2024-12-21 04:16:19
303,241,4,2025-12-23 16:46:41
289,40,5,2025-03-18 16:03:33
576,273,3,2024-11-21 00:56:12
1,213,1,2024-03-31 22:27:17
546,195,4,2025-07-26 17:54:58
129,248,2,2025-05-16 16:06:24
48,206,2,2024-11-09 06:00:07
522,42,3,2024-10-03 15:52:29
451,40,4,2024-12-24 05:30:55
525,234,4,2025-11-04 14:57:13
534,288,3,2024-12-15 17:04:40
588,153,5,2025-06-06 02:47:34
554,77,5,2024-12-05 11:07:58
150,55,2,2025-09-10 12:10:59
262,31,4,2024-12-28 08:40:08
341,100,3,2024-05-26 17:52:40
33,252,2,2025-08-23 04:42:29
376,106,4,2025-07-27 03:14:52
74,120,3,2024-12-19 10:15:54
117,201,5,2025-08-19 13:34:16
68,49,2,2025-12-14 21:27:20
28,158,2,2025-10-31 22:35:19
332,194,4,2025-11-15 19:10:07
519,270,2,2024-09-12 09:19:42
298,10,4,2024-06-24 13:36:20
171,283,3,2025-12-15 11:19:07
306,38,3,2024-12-01 05:35:23
539,85,5,2025-05-19 15:48:39
158,11,3,2024-10-05 07:32:12
452,82,4,2024-08-21 06:15:05
408,156,5,2025-06-19 22:02:31
188,8,5,2024-12-11 20:55:30
132,25,3,2025-05-23 15:05:53
474,218,4,2024-09-25 13:10:05
267,192,4,2025-01-14 10:36:01
229,48,4,2025-05-14 17:54:25
402,104,2,2024-01-21 20:02:02
51,239,3,2024-03-17 20:55:58
211,263,2,2024-12-09 10:09:29
94,3,5,2025-09-29 07:43:24
579,17,3,2024-04-12 05:09:17
108,142,5,2024-05-04 15:56:05
278,134,3,2024-10-17 15:25:34
521,233,4,2025-03-27 03:04:02
277,236,4,2024-05-07 20:07:15
528,211,2,2025-11-05 13:13:47
65,265,2,2025-05-12 10:54:33
517,103,5,2024-08-05 00:25:25
388,233,5,2025-12-27 05:12:50
214,111,4,2024-10-27 22:49:54
252,227,4,2024-03-05 05:46:18
221,182,3,2025-08-26 08:14:45
410,57,2,2024-11-19 05:34:20
257,147,1,2024-08-14 16:48:23
94,248,5,2024-08-30 03:10:55
14,12,3,2024-06-14 07:53:14
107,114,1,2025-07-05 18:23:28
169,111,2,2025-06-29 16:07:55
352,229,1,2025-06-07 19:46:19
22,111,4,2025-09-09 21:55:30
64,246,2,2025-08-05 18:30:40
2,89,1,2025-04-03 07:30:41
40,3,4,2024-09-14 01:03:20
276,125,5,2024-11-11 21:26:08
51,111,2,2025-07-01 03:45:40
51,5,5,2025-05-24 13:55:09
364,104,1,2024-05-06 02:01:12
210,139,3,2024-03-20 20:54:11
490,273,5,2024-09-24 20:57:57
160,260,3,2024-07-05 01:33:43
146,75,5,2025-09-13 19:27:32
43,26,1,2025-04-13 08:27:09
378,11,4,2025-08-19 04:04:41
393,237,4,2024-08-12 06:56:56
407,223,3,2024-05-26 08:47:05
188,65,5,2024-10-22 04:45:22
379,7,1,2025-12-27 11:00:32
472,58,3,2025-10-04 06:43:15
237,85,2,2025-07-17 01:18:57
85,67,3,2024-12-15 08:56:00
192,57,2,2025-12-08 20:42:28
438,136,4,2025-08-23 17:29:03
183,281,1,2024-11-05 00:48:20
243,39,5,2024-03-13 18:12:46
241,69,3,2024-04-22 10:14:42
403,155,4,2025-09-03 12:25:59
254,59,4,2024-12-10 17:19:39
515,13,3,2024-05-26 21:13:42
304,5,5,2024-09-12 09:48:42
498,120,4,2025-01-26 07:38:07
38,241,1,2025-10-31 10:00:32
78,63,3,2024-04-13 07:10:58
31,256,1,2024-01-28 06:44:39
445,124,2,2024-01-10 06:55:55
239,24,5,2024-04-04 13:59:05
97,17,5,2024-09-29 04:54:48
54,206,5,2025-10-12 12:18:45
558,220,3,2024-11-28 23:20:45
594,297,4,2024-01-01 08:46:12
446,26,3,2024-09-17 13:32:49
551,34,2,2025-02-18 21:39:56
114,239,4,2025-10-12 19:07:49
51,220,2,2024-05-11 00:40:34
580,285,5,2024-09-29 14:24:48
536,12,4,2025-11-14 00:13:13
125,176,1,2024-11-12 13:18:07
496,270,2,2025-02-04 14:58:14
361,30,3,2025-04-13 13:54:16
301,34,5,2025-11-28 01:14:20
54,219,5,2024-04-07 01:04:04
47,5,5,2025-12-14 23:59:26
512,142,1,2024-04-14 03:41:04
166,63,1,2025-08-07 01:04:19
289,118,3,2024-12-03 13:59:18
353,17,2,2024-06-16 02:58:39
348,273,1,2025-06-27 05:05:37
340,192,2,2025-03-17 23:08:04
401,47,3,2024-10-11 11:54:55
415,237,5,2025-03-07 18:35:47
498,134,4,2025-10-14 09:59:40
34,263,3,2024-03-14 09:37:16
374,188,5,2025-11-16 02:27:13
194,55,3,2024-01-23 12:49:07
520,254,1,2025-04-20 15:22:44
291,106,3,2025-04-15 17:07:53
30,50,4,2025-12-27 11:18:29
535,128,1,2024-05-19 13:50:46
211,77,4,2024-09-27 06:55:23
525,221,5,2025-03-26 15:59:13
323,102,3,2024-07-08 00:21:35
225,58,1,2025-12-02 19:01:18
199,189,5,2025-02-19 21:47:44
429,13,3,2024-08-07 15:01:25
286,120,3,2024-01-12 22:50:34
119,128,3,2024-08-30 04:43:47
142,125,1,2024-08-01 04:49:25
416,81,3,2024-01-26 14:45:36
247,156,3,2024-11-28 07:22:37
380,174,5,2025-10-28 00:21:51
548,52,5,2024-08-16 04:23:08
401,81,5,2024-06-01 12:41:26
476,31,3,2025-04-18 21:27:18
141,219,2,2025-09-08 00:29:04
109,191,4,2024-10-02 10:58:33
138,223,4,2025-09-28 23:53:06
223,256,2,2024-12-18 04:42:40
278,101,3,2025-01-31 13:59:11
396,114,3,2024-10-21 11:41:06
329,124,4,2025-11-29 13:46:39
535,182,1,2024-10-19 00:25:16
271,60,4,2024-11-17 17:49:37
394,251,1,2025-07-18 19:09:35
223,191,4,2024-07-02 04:02:08
342,274,5,2024-02-01 15:22:10
224,80,5,2024-06-12 06:30:16
524,46,1,2024-09-19 05:23:59
327,39,5,2025-07-22 11:48:08
33,284,4,2024-06-22 15:47:46
315,284,5,2025-06-11 02:10:50
123,20,3,2024-10-23 13:43:40
131,146,3,2025-04-15 06:52:15
521,10,4,2024-12-17 19:50:41
403,252,3,2025-09-21 08:32:32
510,70,3,2025-03-19 11:48:43
149,188,1,2024-11-30 10:33:45
4,272,5,2024-09-22 09:25:31
21,227,5,2025-12-30 13:39:05
38,252,4,2025-04-24 22:14:20
384,3,3,2024-09-09 12:20:46
366,87,3,2024-03-15 10:56:34
558,89,1,2024-03-23 06:33:52
506,81,1,2024-01-01 19:22:11
581,136,3,2024-10-21 01:37:03
168,157,5,2024-09-03 16:36:03
586,25,5,2025-07-22 19:47:58
520,218,1,2025-10-03 19:13:55
595,218,3,2024-05-21 04:35:17
255,138,4,2024-12-31 00:15:49
395,114,3,2024-02-10 02:58:25
267,188,2,2025-12-05 18:50:46
550,262,5,2025-01-02 14:03:33
28,137,2,2025-01-30 17:20:40
452,75,5,2025-12-07 14:51:46
335,246,1,2024-05-14 18:27:16
424,229,1,2025-06-22 09:56:34
289,187,3,2025-08-26 11:33:30
25,272,3,2025-01-27 09:21:24
368,259,4,2025-11-03 03:18:51
198,110,5,2024-10-06 10:08:07
132,31,4,2024-09-23 01:40:00
537,17,1,2025-05-14 02:19:18
398,128,5,2025-05-16 00:06:16
485,27,5,2024-01-25 02:11:37
132,50,5,2025-06-08 04:59:18
92,139,1,2025-11-01 23:51:10
257,237,3,2025-04-28 21:15:16
68,249,4,2024-11-14 00:51:53
419,137,2,2024-09-14 09:23:32
351,44,2,2025-04-26 00:50:44
474,152,1,2024-05-07 23:55:31
599,188,4,2024-11-09 14:53:24
478,208,5,2025-10-10 18:22:06
293,133,3,2025-11-30 05:14:01
51,114,1,2024-06-08 14:36:23
13,48,5,2025-09-09 17:22:38
150,150,2,2025-03-11 14:28:12
400,48,4,2025-10-04 04:11:19
534,286,5,2025-07-25 23:51:05
14,232,2,2024-11-11 13:39:10
537,224,2,2025-05-24 06:08:42
272,77,2,2024-01-21 20:04:45
75,52,2,2025-12-14 23:14:48
90,158,4,2024-08-23 07:15:54
434,237,4,2025-08-31 11:01:54
458,75,1,2024-09-01 08:27:41
331,213,4,2025-05-03 22:12:36
140,34,5,2024-01-09 16:52:45
124,191,5,2024-09-21 13:55:58
361,55,1,2024-04-30 07:57:51
313,173,4,2025-11-28 07:38:39
257,118,2,2025-01-13 04:21:56
406,187,5,2025-07-04 08:21:32
593,171,5,2024-09-17 17:09:53
549,125,3,2024-03-05 04:18:49
129,181,5,2025-07-27 19:17:21
220,152,1,2024-09-24 05:15:32
452,65,1,2025-07-17 18:33:29
44,252,5,2024-09-20 04:51:03
420,102,3,2025-10-24 02:18:00
231,114,1,2025-02-25 22:19:44
188,3,4,2024-05-06 16:18:50
67,208,5,2024-01-20 00:49:35
93,238,5,2024-12-21 09:37:02
5,236,4,2024-08-18 22:37:47
6,281,5,2024-05-19 17:38:47
376,239,2,2024-11-12 06:39:56
9,249,5,2024-06-13 09:23:31
367,136,5,2024-11-28 04:19:52
205,238,4,2025-04-24 16:04:30
424,60,1,2024-10-06 11:56:55
96,104,4,2025-05-16 11:25:51
541,293,2,2024-05-07 01:25:30
158,194,2,2024-08-18 10:07:26
540,73,4,2025-10-18 09:23:59
337,26,1,2025-06-19 15:05:19
524,152,4,2025-06-07 21:57:04
191,156,1,2024-11-03 12:04:25
545,2,3,2025-04-17 15:38:01
230,15,3,2024-07-20 20:20:32
466,13,1,2025-02-06 18:07:52
1,153,1,2024-09-09 14:28:31
421,62,3,2024-04-27 18:40:36
242,281,2,2025-08-01 09:42:36
436,102,2,2024-05-13 18:58:20
64,15,1,2024-05-07 09:26:39
427,102,5,2024-05-09 22:13:43
98,39,3,2025-10-14 15:53:05
349,155,4,2024-01-23 16:01:58
523,12,3,2024-12-25 13:47:04
195,188,4,2025-12-26 17:07:28
387,137,3,2025-08-14 19:48:01
534,162,4,2024-04-02 14:37:43
262,146,2,2024-03-02 11:38:03
269,176,3,2024-08-10 22:08:16
297,28,5,2025-02-01 16:42:07
332,116,3,2025-12-05 13:36:46
312,252,3,2024-06-04 09:05:25
377,176,5,2024-11-27 04:19:40
412,134,3,2025-10-30 09:06:03
440,248,4,2025-03-12 08:36:00
19,234,2,2024-10-03 03:13:07
321,13,4,2024-03-16 22:34:33
156,20,3,2025-03-31 00:18:37
482,289,3,2024-04-30 02:29:18
58,101,5,2025-12-06 09:56:18
353,238,4,2025-10-28 19:55:52
182,297,5,2024-11-10 00:24:12
320,270,1,2025-12-08 08:11:52
22,132,5,2024-03-18 00:10:45
33,126,3,2025-07-22 11:56:52
395,1,2,2025-10-20 08:56:48
230,137,1,2025-07-25 18:51:21
444,233,2,2024-11-15 15:50:18
502,176,1,2025-08-08 12:30:45
399,1,2,2025-03-18 17:19:45
212,49,3,2024-02-22 05:21:48
282,1,3,2024-05-22 21:26:44
106,102,3,2024-10-15 21:43:31
286,152,4,2025-04-17 02:55:29
311,49,3,2025-08-19 02:14:15
151,249,2,2025-09-21 03:43:03
126,262,4,2025-07-10 20:31:15
530,49,3,2024-09-15 13:04:53
520,103,1,2024-01-25 21:25:49
103,81,3,2025-06-20 23:47:51
512,94,2,2025-10-30 21:27:47
480,137,5,2024-01-25 22:33:30
67,188,4,2025-04-17 21:24:35
230,144,1,2024-05-24 00:47:08
61,195,4,2025-09-15 08:15:35
320,166,5,2025-03-26 07:01:22
117,195,2,2025-07-20 02:50:31
498,81,3,2024-07-18 01:33:20
97,246,1,2024-01-01 21:45:06
164,142,1,2025-06-01 03:12:37
361,248,5,2025-03-23 15:04:01
377,38,4,2024-01-21 14:13:48
479,117,5,2025-07-27 16:47:18
209,121,5,2025-11-21 03:52:36
207,101,4,2024-09-19 02:13:30
234,246,1,2024-11-24 05:08:16
223,50,5,2024-10-18 15:17:18
406,128,4,2024-02-22 00:14:27
290,274,2,2024-05-04 01:12:46
13,233,4,2025-06-06 23:51:56
600,120,2,2024-11-08 02:10:26
338,50,5,2025-06-16 20:30:43
509,289,4,2024-05-03 12:54:20
46,96,5,2024-07-12 01:05:10
262,181,1,2024-01-27 17:02:35
86,128,5,2024-01-09 02:54:51
119,239,3,2025-11-05 13:44:08
336,179,1,2024-10-14 05:12:22
370,220,3,2024-10-19 15:00:53
163,188,4,2025-11-02 21:41:45
98,96,3,2025-10-10 16:39:23
65,24,5,2024-03-28 17:28:11
506,192,2,2025-06-16 11:31:54
486,37,4,2024-09-04 19:12:15
446,181,5,2025-06-30 23:19:06
572,20,2,2024-06-26 04:17:12
376,208,3,2025-05-05 22:27:55
497,239,3,2025-06-19 10:11:12
330,111,2,2024-04-17 12:16:51
543,137,4,2025-09-17 21:02:56
160,166,4,2025-09-14 17:12:32
21,77,1,2025-12-09 13:17:39
8,31,1,2025-03-27 11:29:07
433,188,4,2025-02-22 04:34:24
192,272,4,2024-05-24 14:17:14
495,274,3,2025-04-07 16:35:50
326,152,3,2024-01-07 21:57:18
166,192,2,2025-08-09 01:09:11
450,3,5,2024-08-30 11:46:10
409,155,5,2025-08-16 04:45:39
357,24,1,2025-11-05 10:29:31
39,179,3,2025-04-24 22:40:49
299,43,5,2025-09-15 12:10:58
231,106,1,2024-03-02 21:35:23
279,297,5,2025-03-13 07:49:58
166,239,3,2025-11-28 09:00:00
318,219,5,2024-05-01 11:19:47
524,42,1,2024-10-17 06:32:06
599,183,3,2025-12-20 23:22:43
254,285,1,2024-02-20 18:23:18
428,130,5,2025-08-15 12:46:07
3,31,2,2025-11-03 04:54:52
276,15,3,2024-12-27 00:56:19
84,195,5,2024-10-10 06:04:38
41,248,1,2024-03-26 08:22:29
24,12,5,2025-01-18 00:02:11
490,5,4,2025-01-07 10:06:57
541,151,5,2024-04-30 09:28:32
296,12,5,2025-09-21 03:20:45
408,115,4,2025-12-19 20:48:52
20,274,4,2025-12-18 13:49:44
101,83,2,2025-05-18 23:40:48
349,59,1,2025-10-28 18:49:57
12,115,2,2025-04-05 08:07:42
300,233,1,2024-10-01 21:03:33
121,43,3,2025-07-15 09:24:15
364,71,3,2024-04-29 21:28:33
1,10,1,2024-10-28 13:49:26
472,25,5,2024-06-11 19:22:46
223,101,3,2025-01-11 23:29:37
424,131,5,2025-06-26 13:47:49
67,31,5,2025-03-11 04:17:09
26,228,4,2025-10-02 04:57:14
585,3,5,2024-07-25 05:02:15
499,50,5,2024-10-12 11:04:08
363,271,2,2024-09-14 23:13:53
248,20,4,2025-09-11 01:30:14
162,255,4,2024-02-23 00:41:07
575,208,3,2024-06-07 00:51:35
386,259,4,2024-06-20 01:00:12
299,217,1,2024-01-18 18:24:54
178,272,4,2024-02-24 10:55:07
565,271,2,2025-03-18 15:15:45
400,277,4,2025-06-11 15:18:36
163,228,1,2025-06-21 07:36:43
469,248,2,2024-11-10 00:16:57
290,182,1,2025-02-03 11:41:48
142,104,3,2024-07-30 19:23:29
66,187,1,2025-07-19 13:57:36
286,258,4,2024-05-09 10:11:09
116,145,3,2025-12-10 00:00:20
121,66,5,2025-11-04 12:45:25
578,229,1,2025-03-31 17:51:12
160,88,5,2024-12-23 11:06:09
421,57,3,2025-04-26 02:34:19
588,238,4,2025-07-21 05:39:50
525,47,2,2025-06-25 20:47:37
287,50,5,2025-08-20 08:11:51
50,218,5,2024-04-16 06:52:46
58,256,3,2025-04-16 17:24:17
8,189,2,2025-07-27 10:50:36
353,159,5,2024-07-17 00:31:25
354,218,5,2024-02-05 05:49:45
105,187,5,2024-01-03 09:26:10
560,101,3,2025-10-06 11:36:45
4,12,1,2024-01-22 17:46:22
427,84,4,2024-07-26 01:48:12
199,111,2,2025-11-18 18:16:03
157,109,3,2025-09-22 11:59:09
125,155,4,2024-01-07 02:38:05
69,221,1,2024-10-28 18:18:03
426,289,3,2024-05-26 04:57:23
381,248,4,2024-04-14 10:22:36
130,106,4,2024-04-29 02:11:34
192,43,1,2024-01-25 17:33:49
105,4,1,2024-04-12 05:49:07
597,236,5,2025-10-11 20:45:33
309,194,3,2024-08-17 17:36:48
413,153,2,2025-09-10 04:26:47
485,75,1,2025-05-26 21:06:40
522,101,1,2025-06-17 16:32:20
138,170,2,2024-08-21 07:09:46
107,249,2,2025-09-12 04:52:51
183,234,2,2025-01-19 17:38:18
27,97,3,2025-09-11 07:07:06
18,156,3,2025-12-01 10:28:09
385,98,5,2025-11-03 03:18:33
265,270,3,2025-07-03 01:24:26
128,67,4,2024-09-10 22:45:59
66,193,3,2024-05-16 15:46:58
40,286,2,2024-07-14 20:32:08
311,241,3,2024-10-08 22:47:42
102,201,4,2025-03-15 11:38:32
397,252,2,2024-04-30 23:41:41
146,106,3,2024-06-15 00:10:13
300,114,4,2025-12-17 00:27:48
51,188,1,2025-11-01 08:14:08
209,274,5,2024-01-07 17:29:02
281,262,5,2025-05-17 22:16:07
594,97,4,2025-04-03 04:32:41
138,146,5,2024-04-18 20:07:57
304,146,1,2024-06-05 06:03:25
585,24,4,2025-12-17 13:58:07
564,206,5,2024-02-20 09:47:51
54,174,1,2024-07-17 01:03:48
334,249,5,2025-03-16 06:17:54
133,75,1,2024-11-25 18:31:30
163,131,5,2024-08-31 13:13:07
107,53,5,2025-04-18 07:16:09
539,245,3,2024-06-27 16:37:06
250,285,5,2025-02-05 04:31:33
104,4,2,2025-06-10 04:37:39
243,109,3,2024-03-01 18:16:10
179,65,1,2025-06-28 22:48:02
118,198,2,2024-07-24 05:13:48
378,57,5,2024-01-03 21:22:41
190,62,4,2024-05-11 11:13:31
158,17,2,2024-06-17 12:23:36
304,229,1,2025-06-03 05:23:41
84,270,5,2024-11-27 11:48:12
519,170,4,2025-11-02 11:04:53
259,274,5,2025-06-24 09:50:28
305,80,3,2024-01-16 05:39:23
241,2,1,2025-05-13 11:09:02
334,220,4,2025-07-14 05:20:06
548,15,3,2024-06-16 08:34:03
406,139,3,2025-04-07 08:59:28
433,144,1,2024-10-18 14:34:03
395,248,4,2025-01-01 00:39:06
179,39,5,2025-01-12 06:05:19
99,4,4,2025-10-30 05:13:01
573,281,1,2025-03-06 13:11:32
592,40,3,2025-10-17 23:48:56
252,220,2,2024-11-05 04:44:15
545,256,2,2025-02-12 01:47:50
77,130,5,2025-12-10 11:15:05
386,138,5,2024-03-16 23:23:56
193,109,5,2025-05-14 22:32:39
518,274,5,2025-05-07 02:36:23
110,96,1,2024-03-30 02:01:09
294,195,4,2024-08-09 13:37:35
487,39,2,2025-09-09 16:44:42
505,146,5,2025-01-01 06:14:47
76,81,2,2024-09-15 10:30:12
436,208,5,2024-05-26 00:24:57
135,263,2,2025-06-24 06:44:28
415,12,3,2024-07-19 02:48:00
90,283,3,2024-03-11 00:20:32
586,227,3,2025-12-04 15:38:48
552,44,2,2025-10-26 18:02:06
354,281,4,2024-09-29 18:28:44
576,189,4,2025-01-10 19:18:26
491,139,1,2024-12-21 19:12:15
213,271,5,2024-07-11 23:38:20
377,142,2,2025-06-25 03:57:23
83,260,5,2025-01-01 03:09:44
364,212,2,2025-02-07 14:42:26
588,59,4,2025-09-04 00:38:17
445,106,3,2024-05-20 23:39:27
158,116,4,2025-12-10 05:35:15
349,223,2,2024-02-12 12:32:11
102,49,4,2024-12-20 21:07:51
507,25,5,2025-05-11 13:58:51
372,270,4,2025-06-16 05:57:17
68,52,3,2024-02-22 21:31:27
29,246,1,2024-05-22 06:22:24
540,233,4,2024-11-24 08:51:32
167,218,2,2025-06-24 20:14:10
483,223,4,2024-01-14 06:16:17
30,229,5,2025-03-27 12:56:06
272,17,2,2025-09-10 20:36:13
352,187,5,2025-10-30 05:09:06
308,109,4,2025-01-27 18:19:04
273,17,5,2025-08-21 00:49:40
161,281,5,2025-02-05 15:05:25
296,170,3,2025-04-25 08:24:09
339,120,3,2024-01-09 06:48:58
143,239,4,2025-06-18 15:26:30
367,69,5,2024-11-11 02:48:11
306,30,3,2024-11-13 04:15:30
286,65,2,2025-10-10 17:47:53
135,81,1,2024-01-18 13:15:18
221,219,3,2024-06-23 15:02:39
380,89,4,2025-05-24 22:15:42
435,189,4,2024-09-19 04:36:11
364,236,2,2024-01-14 04:47:52
12,71,5,2025-05-20 17:59:50
475,3,3,2025-07-18 02:39:36
388,157,4,2024-03-26 19:10:36
409,228,3,2024-12-04 03:24:28
357,287,1,2025-05-16 14:45:51
512,11,5,2025-06-04 16:06:19
236,192,5,2024-04-11 22:30:08
429,239,2,2025-10-25 02:07:55
107,281,3,2024-01-12 11:33:32
396,1,2,2024-04-22 18:16:18
515,38,3,2025-06-02 18:10:04
403,184,5,2025-11-27 13:14:19
536,102,5,2025-10-15 13:58:59
348,124,1,2024-11-13 22:27:19
502,59,3,2025-06-16 04:39:34
460,183,5,2025-06-04 23:44:01
34,46,3,2025-08-31 12:05:38
393,120,2,2024-01-12 17:04:50
562,118,1,2025-06-17 20:08:06
525,158,1,2024-02-21 06:39:03
113,183,3,2025-06-26 09:23:14
522,237,4,2024-05-03 14:47:22
303,246,5,2024-12-26 03:04:30
149,236,3,2025-12-13 13:03:53
337,78,4,2025-08-08 11:42:18
138,13,3,2025-07-26 18:56:50
175,102,3,2025-02-28 07:29:49
528,201,2,2025-12-09 08:20:46
4,130,5,2024-04-20 06:16:31
57,138,3,2025-12-06 16:33:20
173,283,3,2025-04-02 14:01:03
366,24,3,2025-11-12 22:08:39
316,62,2,2025-10-17 16:17:02
481,263,5,2024-02-14 03:39:31
540,111,2,2024-04-30 18:35:15
489,111,2,2025-01-10 11:21:47
532,77,4,2024-08-10 01:07:41
195,106,4,2025-04-24 14:06:34
417,193,4,2025-05-21 04:31:40
158,109,2,2025-04-16 01:32:12
404,246,4,2025-03-27 21:00:12
375,195,3,2024-08-05 14:14:20
544,246,5,2024-09-28 02:16:55
564,102,1,2025-05-28 00:59:25
524,185,2,2025-09-03 21:21:33
92,114,1,2024-04-25 11:54:46
91,111,5,2025-11-30 10:44:23
33,33,3,2025-04-21 21:52:57
456,38,3,2024-01-10 18:31:58
546,200,5,2025-08-16 19:34:49
340,181,5,2025-12-02 06:06:50
578,184,4,2024-06-11 00:45:47
297,231,1,2025-06-27 19:03:54
91,286,2,2025-09-07 23:10:45
595,144,1,2024-05-05 12:21:34
44,281,1,2025-02-22 01:11:53
139,239,4,2025-10-10 00:46:46
597,43,5,2024-07-04 21:52:06
61,12,5,2024-10-02 04:39:43
362,237,3,2025-10-06 16:15:57
147,83,3,2024-11-12 18:21:01
201,252,3,2025-04-24 23:26:27
448,256,3,2024-05-24 12:09:26
598,270,2,2025-10-19 16:49:47
594,128,5,2025-09-18 18:05:53
227,248,2,2024-06-05 16:15:54
263,228,1,2025-09-20 04:53:39
27,281,2,2025-04-23 10:15:14
254,293,5,2024-06-02 02:27:05
19,102,1,2024-03-17 09:10:57
443,120,3,2024-05-10 13:27:09
245,246,2,2024-09-03 17:34:28
399,40,2,2024-01-20 00:46:46
24,182,5,2024-10-21 06:31:57
404,262,2,2024-09-10 17:30:52
380,130,4,2024-02-06 21:18:04
159,97,4,2025-12-03 21:01:41
322,129,4,2024-12-20 17:01:19
558,171,5,2024-08-05 22:10:31
363,40,1,2024-07-23 15:16:29
90,24,4,2024-06-16 01:33:25
15,275,5,2025-11-05 06:25:45
80,156,3,2024-12-11 18:41:47
557,228,3,2024-06-27 06:36:13
592,146,3,2024-09-08 09:15:43
40,245,2,2024-11-02 15:50:23
187,155,3,2024-12-12 18:47:01
343,183,2,2025-06-11 17:33:17
373,244,1,2024-07-26 21:09:40
464,232,4,2025-07-10 18:03:40
399,86,5,2025-09-02 18:48:43
399,97,4,2024-04-14 11:57:20
18,58,3,2024-04-28 07:11:05
53,7,2,2024-03-18 01:32:04
323,281,4,2024-02-03 07:45:51
336,239,2,2024-06-03 07:21:36
108,38,4,2025-07-14 12:55:00
155,223,2,2024-03-30 18:11:13
584,106,4,2024-09-08 19:42:54
571,104,2,2024-05-21 16:32:02
256,62,2,2024-12-18 22:41:43
213,42,2,2024-11-19 20:26:07
92,31,2,2025-03-20 18:15:20
294,284,5,2025-01-11 17:27:14
178,254,2,2024-09-23 15:47:35
36,134,4,2024-07-13 19:05:55
396,40,5,2025-04-10 22:55:21
498,168,3,2025-09-08 15:38:59
86,233,5,2024-02-06 22:35:40
597,248,3,2025-06-26 15:56:27
17,102,4,2025-03-30 23:33:16
350,24,4,2025-07-16 06:27:34
145,5,2,2024-08-29 09:39:09
413,146,4,2024-12-31 09:35:27
425,255,5,2024-12-01 09:11:30
145,196,3,2024-03-15 04:17:27
296,223,4,2025-06-30 20:23:27
380,65,3,2025-11-27 06:30:06
347,137,3,2024-07-22 08:55:43
433,111,3,2024-09-24 20:33:10
480,136,3,2024-07-29 22:33:52
73,7,4,2024-09-15 02:20:14
10,232,2,2025-03-25 23:31:23
489,211,1,2025-03-02 14:08:30
546,182,3,2024-09-21 07:21:34
85,146,5,2025-07-08 04:42:02
509,256,2,2025-08-04 13:16:16
468,229,5,2024-01-31 15:07:05
411,3,4,2024-11-09 04:19:15
562,152,5,2025-07-12 15:03:21
82,239,4,2025-01-03 19:53:17
184,42,4,2025-07-21 21:12:54
538,176,3,2024-09-07 17:25:46
504,271,2,2024-05-07 18:52:53
583,201,5,2024-10-24 05:15:22
414,34,4,2024-08-16 04:11:21
598,109,2,2025-03-13 01:57:02
230,112,1,2024-06-12 18:37:55
462,146,1,2025-08-29 14:57:39
298,255,1,2024-07-07 22:18:21
161,81,4,2024-03-28 09:16:05
38,12,4,2025-07-10 09:42:19
39,275,5,2024-10-25 14:14:18
598,246,3,2024-07-25 09:01:46
216,158,1,2024-10-16 16:00:57
580,226,5,2025-05-19 00:32:23
479,65,5,2024-04-09 06:14:15
267,42,4,2025-02-03 20:08:24
377,43,4,2025-02-04 16:45:13
317,27,3,2025-08-06 01:11:00
124,17,2,2025-03-04 02:05:54
347,52,4,2025-08-06 18:57:35
363,36,1,2025-05-20 12:02:43
322,130,5,2025-05-14 16:11:55
426,2,5,2024-12-04 20:27:26
271,5,4,2025-08-16 19:32:17
332,69,1,2025-09-21 11:32:38
113,174,2,2025-01-16 00:35:02
590,272,4,2024-11-18 21:27:53
150,93,1,2025-02-08 18:43:12
121,80,2,2025-11-02 19:55:18
157,34,4,2024-08-24 20:12:22
474,237,2,2025-05-25 08:26:53
591,8,2,2024-04-22 13:09:57
12,106,3,2025-01-11 14:58:12
344,80,2,2024-09-23 19:40:52
365,223,5,2025-07-24 02:16:47
289,85,5,2024-04-30 14:52:01
445,223,3,2024-01-03 11:53:34
99,116,4,2025-08-19 17:12:29
295,217,4,2024-05-23 18:07:09
347,156,5,2025-05-20 06:23:27
140,80,5,2025-01-25 18:26:21
47,13,5,2024-04-21 09:01:24
355,280,3,2024-01-16 20:25:41
83,233,5,2025-04-26 20:49:38
99,104,1,2024-03-19 13:32:00
421,225,2,2025-12-05 02:55:48
4,286,5,2024-12-06 07:51:54
122,237,3,2025-12-29 07:58:31
314,120,4,2024-10-19 21:20:09
44,220,3,2024-04-21 06:21:53
401,38,4,2025-03-28 11:11:21
247,256,1,2025-04-20 17:10:57
